678072.000,-104.200
680304.000,-104.600
682744.000,-103.800
684993.000,-111.000
687400.000,-105.400
689951.000,-111.600
692693.000,-112.000
695006.000,-113.400
697195.000,-102.200
699485.000,-120.400
701757.000,-106.800
704093.000,-106.400
706550.000,-123.200
708941.000,-102.000
711311.000,-128.800
713695.000,-113.800
716045.000,-100.000
718667.000,-110.200
720942.000,-107.400
723287.000,-117.200
725689.000,-114.600
728194.000,-100.800
730713.000,-110.400
733040.000,-116.200
735546.000,-109.000
737979.000,-99.200
740437.000,-107.200
742618.000,-106.200
744997.000,-146.800
747344.000,-121.400
749899.000,-137.000
752545.000,-141.600
755266.000,-155.200
757662.000,-166.000
760306.000,-148.200
763017.000,-170.400
765617.000,-133.200
768048.000,-149.000
770485.000,-152.400
772963.000,-155.000
775623.000,-126.400
778328.000,-142.400
780791.000,-152.000
783425.000,-118.400
786106.000,-134.800
788706.000,-108.200
790967.000,-123.600
793466.000,-123.600
795964.000,-111.800
798482.000,-125.000
800998.000,-114.000
803431.000,-108.200
806039.000,-129.200
808500.000,-159.400
810947.000,-123.400
813554.000,-143.400
815854.000,-108.600
818335.000,-124.000
820720.000,-119.000
823197.000,-126.800
825638.000,-93.600
828025.000,-133.400
830438.000,-132.400
832956.000,-147.400
835561.000,-108.600
838046.000,-119.200
840347.000,-105.000
842696.000,-118.400
845409.000,-105.000
847888.000,-148.000
850471.000,-137.400
852866.000,-104.000
855615.000,-150.800
858266.000,-170.200
860827.000,-117.400
863381.000,-126.200
866015.000,-124.000
868640.000,-178.400
871213.000,-126.600
873739.000,-145.200
876355.000,-102.800
879074.000,-110.800
881534.000,-138.800
883848.000,-130.800
886305.000,-144.600
888781.000,-121.400
890916.000,-102.000
893303.000,-124.800
895883.000,-104.800
898275.000,-103.400
900457.000,-126.400
902838.000,-104.600
905261.000,-132.800
907689.000,-111.200
910223.000,-110.600
912769.000,-88.000
915308.000,-170.400
917880.000,-120.600
920571.000,-126.800
922981.000,-108.400
925449.000,-104.000
927699.000,-116.000
930137.000,-107.800
932384.000,-96.200
934491.000,-146.400
936864.000,-103.600
939262.000,-121.200
941681.000,-112.800
944114.000,-103.800
946378.000,-106.800
948758.000,-107.400
951228.000,-112.600
953655.000,-127.600
956010.000,-98.600
958363.000,-113.200
960828.000,-109.200
963227.000,-120.800
965495.000,-111.200
967921.000,-126.200
970189.000,-113.600
972629.000,-121.600
975017.000,-102.200
977438.000,-137.200
979861.000,-128.800
982282.000,-105.400
984872.000,-98.600
987091.000,-116.000
989368.000,-124.000
991591.000,-104.600
993941.000,-130.000
996364.000,-138.400
998806.000,-124.200
1001087.000,-115.600
1003535.000,-142.200
1005824.000,-114.000
1008190.000,-108.600
1010683.000,-103.400
1013143.000,-162.400
1015589.000,-134.000
1018116.000,-106.400
1020506.000,-103.400
1022836.000,-104.800
1025401.000,-105.000
1027951.000,-95.000
1030538.000,-136.400
1032942.000,-96.800
1035292.000,-109.800
1037730.000,-118.800
1040174.000,-100.400
1042655.000,-147.000
1044931.000,-98.400
1047333.000,-118.200
1049688.000,-120.200
1052399.000,-121.200
1054751.000,-117.400
1057194.000,-103.800
1059464.000,-114.000
1061899.000,-100.200
1064511.000,-170.600
1066977.000,-137.800
1069596.000,-176.400
1071832.000,-143.200
1074181.000,-97.600
1076548.000,-127.200
1079002.000,-105.200
1081382.000,-173.400
1083682.000,-120.200
1085983.000,-121.200
1088270.000,-112.800
1090720.000,-115.200
1093451.000,-112.000
1096016.000,-136.000
1098533.000,-115.600
1100952.000,-95.000
1103474.000,-158.600
1105738.000,-118.000
1108354.000,-125.600
1110671.000,-111.600
1113074.000,-94.000
1115505.000,-109.600
1118274.000,-116.600
1120557.000,-101.600
1122948.000,-116.200
1125742.000,-167.200
1128093.000,-112.000
1130508.000,-126.200
1132806.000,-114.800
1135318.000,-124.800
1137741.000,-116.600
1140046.000,-126.000
1142492.000,-127.800
1144837.000,-101.600
1147284.000,-109.400
1149563.000,-115.600
1151871.000,-126.400
1154095.000,-115.800
1156626.000,-119.600
1159151.000,-123.800
1161592.000,-125.800
1163974.000,-155.400
1166326.000,-119.000
1168813.000,-117.000
1171055.000,-127.800
1173695.000,-122.400
1175974.000,-110.000
1178573.000,-131.600
1180636.000,-105.200
1182884.000,-112.600
1185427.000,-110.000
1187870.000,-141.000
1190492.000,-148.800
1192796.000,-117.400
1195123.000,-119.000
1197419.000,-118.800
1199811.000,-106.400
1202377.000,-100.800
1205065.000,-115.400
1207391.000,-106.400
1209616.000,-97.200
1212018.000,-115.000
1214381.000,-123.000
1216931.000,-146.000
1219219.000,-88.400
1221564.000,-113.800
1224088.000,-91.600
1226310.000,-115.400
1228606.000,-127.800
1231013.000,-177.400
1233533.000,-134.000
1235808.000,-154.800
1238117.000,-131.200
1240654.000,-155.800
1243231.000,-99.400
1245609.000,-135.200
1248271.000,-149.800
1250806.000,-122.200
1253140.000,-112.200
1255535.000,-108.000
1257835.000,-118.800
1260298.000,-191.200
1262808.000,-154.800
1265190.000,-106.800
1267535.000,-104.600
1270030.000,-108.200
1272279.000,-106.800
1274622.000,-118.200
1276936.000,-106.000
1279062.000,-103.400
1281421.000,-131.000
1284010.000,-138.400
1286262.000,-116.000
1288706.000,-146.000
1291228.000,-140.800
1293619.000,-128.800
1296033.000,-132.800
1298316.000,-152.000
1300535.000,-128.400
1303173.000,-151.000
1305664.000,-158.600
1308037.000,-127.000
1310482.000,-106.800
1312989.000,-125.800
1315515.000,-139.600
1317997.000,-143.400
1320610.000,-134.400
1323253.000,-131.800
1325858.000,-136.400
1328453.000,-125.200
1331082.000,-139.600
1333312.000,-125.200
1335830.000,-117.800
1338279.000,-119.400
1340751.000,-128.600
1343161.000,-108.600
1345744.000,-90.400
1348288.000,-142.200
1350742.000,-115.400
1353115.000,-133.600
1355563.000,-133.600
1358112.000,-145.000
1360562.000,-111.400
1362930.000,-139.400
1365284.000,-115.000
1367566.000,-168.000
1370238.000,-118.800
1372566.000,-154.000
1375158.000,-153.800
1377584.000,-150.000
1380033.000,-126.400
1382503.000,-128.400
1384801.000,-130.000
1387250.000,-156.600
1389883.000,-112.400
1392329.000,-97.000
1394701.000,-119.600
1397105.000,-100.800
1399401.000,-103.400
1401637.000,-106.000
1403859.000,-124.000
1406506.000,-137.000
1409128.000,-122.200
1411529.000,-122.800
1413953.000,-134.600
1416554.000,-105.400
1418959.000,-114.800
1421376.000,-126.400
1423693.000,-127.400
1426284.000,-107.400
1428746.000,-107.400
1431066.000,-96.200
1433450.000,-112.000
1435945.000,-132.800
1438312.000,-151.600
1440530.000,-114.200
1442744.000,-105.600
1445294.000,-140.400
1447757.000,-113.800
1450294.000,-111.000
1452746.000,-100.000
1455211.000,-126.800
1457598.000,-123.800
1460205.000,-101.000
1462729.000,-126.200
1465283.000,-113.600
1467653.000,-107.600
1470182.000,-128.800
1472358.000,-126.600
1474616.000,-123.600
1476907.000,-113.600
1479418.000,-128.200
1481998.000,-121.800
1484407.000,-121.600
1486807.000,-143.400
1489335.000,-147.000
1491559.000,-126.800
1493915.000,-151.400
1496344.000,-162.200
1498858.000,-127.600
1501572.000,-120.600
1504051.000,-105.800
1506401.000,-110.800
1508876.000,-104.200
1511263.000,-127.600
1513904.000,-124.000
1516379.000,-100.800
1518878.000,-122.800
1521287.000,-126.800
1523651.000,-134.400
1526327.000,-107.600
1528708.000,-96.200
1531030.000,-122.400
1533565.000,-96.800
1535841.000,-112.400
1538397.000,-104.600
1541047.000,-102.600
1543603.000,-113.200
1546105.000,-117.800
1548361.000,-146.400
1550859.000,-130.200
1553351.000,-100.000
1555633.000,-105.200
1557761.000,-107.200
1560089.000,-123.400
1562691.000,-116.800
1565179.000,-121.200
1567798.000,-143.400
1570499.000,-116.600
1573022.000,-142.400
1575251.000,-112.200
1577681.000,-135.000
1580125.000,-130.400
1582503.000,-140.400
1585148.000,-122.200
1587487.000,-137.600
1589937.000,-113.200
1592317.000,-115.000
1594778.000,-144.200
1597191.000,-127.600
1599766.000,-115.800
1602279.000,-128.600
1604636.000,-118.600
1607209.000,-136.200
1609650.000,-137.200
1612044.000,-109.600
1614654.000,-147.800
1617068.000,-126.200
1619522.000,-153.400
1622178.000,-129.400
1624845.000,-119.800
1627212.000,-125.200
1629703.000,-122.000
1632083.000,-135.000
1634449.000,-113.400
1636930.000,-144.800
1639283.000,-136.200
1641816.000,-152.800
1644175.000,-123.200
1646742.000,-118.600
1649309.000,-155.000
1651955.000,-117.000
1654421.000,-122.000
1656691.000,-152.200
1659207.000,-143.600
1661620.000,-158.400
1664021.000,-131.000
1666373.000,-119.400
1668807.000,-121.200
1671100.000,-135.200
1673621.000,-93.200
1676153.000,-94.000
1678535.000,-151.800
1680931.000,-113.000
1683322.000,-113.800
1685777.000,-104.000
1687970.000,-101.000
1690246.000,-117.600
1692586.000,-115.600
1694920.000,-105.800
1697093.000,-100.400
1699399.000,-106.800
1701765.000,-93.400
1704077.000,-95.200
1706528.000,-118.400
1708789.000,-98.800
1711239.000,-100.200
1713673.000,-126.600
1716139.000,-117.000
1718674.000,-103.200
1720932.000,-102.400
1723323.000,-91.800
1725762.000,-97.800
1728019.000,-102.400
1730282.000,-103.600
1732697.000,-128.800
1734891.000,-118.400
1737239.000,-99.400
1739682.000,-130.400
1741936.000,-113.600
1744364.000,-118.000
1746857.000,-136.000
1748979.000,-108.800
1751216.000,-117.000
1753660.000,-154.200
1755992.000,-134.600
1758543.000,-126.000
1761292.000,-115.800
1763842.000,-118.400
1766182.000,-133.200
1768756.000,-133.400
1770794.000,-103.200
1773383.000,-105.400
1775964.000,-124.000
1778338.000,-132.000
1780813.000,-130.000
1783154.000,-101.800
1785499.000,-116.600
1788021.000,-142.200
1790637.000,-139.400
1793146.000,-139.400
1795561.000,-139.000
1798037.000,-138.800
1800711.000,-155.800
1803072.000,-112.200
1805594.000,-143.400
1808079.000,-112.200
1810550.000,-113.400
1813115.000,-111.600
1815411.000,-111.800
1817965.000,-128.800
1820256.000,-122.000
1822550.000,-125.200
1824938.000,-117.800
1827389.000,-132.400
1829786.000,-130.400
1832333.000,-139.800
1834982.000,-129.000
1837559.000,-153.400
1839979.000,-133.000
1842414.000,-118.400
1844842.000,-125.000
1847157.000,-121.600
1849302.000,-136.600
1851524.000,-118.800
1853723.000,-135.000
1855931.000,-109.200
1858097.000,-131.400
1860150.000,-98.600
1862772.000,-109.000
1865016.000,-96.200
1867264.000,-139.400
1869579.000,-99.200
1871772.000,-143.000
1874322.000,-136.400
1876672.000,-107.400
1878888.000,-102.000
1881396.000,-116.000
1883612.000,-114.200
1885934.000,-110.000
1888048.000,-106.800
1890514.000,-109.600
1893075.000,-109.600
1895347.000,-120.600
1897766.000,-119.200
1900016.000,-100.000
1902269.000,-114.600
1904716.000,-111.000
1907203.000,-91.600
1909398.000,-140.800
1911686.000,-112.400
1914168.000,-127.400
1916763.000,-117.800
1919027.000,-109.800
1921434.000,-113.000
1923850.000,-112.400
1926153.000,-101.800
1928677.000,-110.600
1931107.000,-122.400
1933407.000,-119.600
1935790.000,-107.200
1938209.000,-114.000
1940166.000,-132.600
1942549.000,-97.200
1944977.000,-97.800
1947438.000,-120.800
1949641.000,-125.400
1952062.000,-91.200
1954544.000,-99.600
1956748.000,-120.600
1959072.000,-94.000
1961487.000,-127.800
1963496.000,-122.800
1965695.000,-100.400
1968016.000,-111.000
1970170.000,-110.400
1972620.000,-124.000
1974929.000,-109.400
1977325.000,-108.800
1979644.000,-103.000
1982048.000,-118.800
1984642.000,-114.200
1987112.000,-107.800
1989199.000,-142.800
1991417.000,-152.000
1993701.000,-122.200
1996055.000,-138.600
1998766.000,-116.200
2001183.000,-98.400
